戒指,伍佰 &amp; China Blue,单程车票,,,,,,,,,,,,
恋爱应援团,安心亚,恶女,,,,,,,,,,,,
说不哭,潘嘉丽,单曲-维多利亚的爱,,,,,,,,,,,,
杀出重围,王灿,华语单曲榜,,,,,,,,,,,,
幸福的约定,邓任妤,幸福的约定,,,,,,,,,,,,
星空恋曲,阿福,2011年3月新歌速递,,,,,,,,,,,,
情人的眼泪,玛斯卡乐团,一朵花,,,,,,,,,,,,
十七岁我是女生的温柔,玛斯卡乐团,华语单曲榜,,,,,,,,,,,,
Wanna Be Your Love,Fresh.M,华语单曲榜,,,,,,,,,,,,
认错,刘美君,Love Addict,,,,,,,,,,,,
爱没错,廖语晴,爱。现,,,,,,,,,,,,
爱喔爱,廖语晴,爱。现,,,,,,,,,,,,
不等了,商东茜,俩个商东茜,,,,,,,,,,,,
瑰宝,浪花兄弟,乐酷?概念合辑,,,,,,,,,,,,
爱的语助词(台湾版《宫》主题曲),商东茜,俩个商东茜,,,,,,,,,,,,
超级偶像,吴海文,Super！I Do！,,,,,,,,,,,,
流泪也要美,Dream Girls（台湾）,美梦当前,,,,,,,,,,,,
天地一斗,周杰伦,乐酷?概念合辑,,,,,,,,,,,,
I&#39;m Your Dreamgirl,Dream Girls（台湾）,美梦当前,,,,,,,,,,,,
亚特兰提斯,飞儿乐团,亚特兰提斯,,,,,,,,,,,,
软弱,Dream Girls（台湾）,美梦当前,,,,,,,,,,,,
I Love You,萧贺硕,"Good night, I love you",,,,,,,,,,,,
只想,轻松玩乐团,ONE MORE,,,,,,,,,,,,
来不及的时光机,Circus,啥货？！CIRCUS,,,,,,,,,,,,
Spinning Around,女孩与机器人,Miss November,,,,,,,,,,,,
两寸半舞曲,女孩与机器人,Miss November,,,,,,,,,,,,
眼泪不够,曾昱嘉,Listen,,,,,,,,,,,,
小树(中视“流氓校长”插曲),梁心颐,HELLO 梁心颐,,,,,,,,,,,,
Mocha Java,XOXO,华语单曲榜,,,,,,,,,,,,
胡椒与盐(远传广告曲)(中视“流氓校长”插曲),梁心颐,HELLO 梁心颐,,,,,,,,,,,,
最后这一课,Circus,啥货？！CIRCUS,,,,,,,,,,,,
变化,何维健,变化 Change,,,,,,,,,,,,
我不再怕(搭东风剧片头)(MOD灰姑娘的姐姐片尾曲),梁心颐,HELLO 梁心颐,,,,,,,,,,,,
当我知道你们相爱,何维健,变化 Change,,,,,,,,,,,,
告白,自由发挥,自由发挥同名专辑,,,,,,,,,,,,
樱桃可乐,樱桃帮,Only,,,,,,,,,,,,
Everything(美国棉年度主题曲),梁心颐,HELLO 梁心颐,,,,,,,,,,,,
爱，频率,安七炫,静享七乐,,,,,,,,,,,,
玛莉海,樱桃帮,Only,,,,,,,,,,,,
欢迎光临,自由发挥,自由发挥同名专辑,,,,,,,,,,,,
看清,樱桃帮,Only,,,,,,,,,,,,
心疼你的心疼,飞轮海,太热,,,,,,,,,,,,
临时演员(中天综合台八点档韩剧《灰姑娘的姐姐》片尾曲),怀秋,首部曲 精选＋新歌,,,,,,,,,,,,
Sexy Girl,飞轮海,太热,,,,,,,,,,,,
触电,黄宇曛,Shine,,,,,,,,,,,,
太热,飞轮海,太热,,,,,,,,,,,,
All In,杨韵禾,M-Girl,,,,,,,,,,,,
Trade Story,满人,嘻哈世界（The Hip-Hop World）,,,,,,,,,,,,
Summer of Mine,满人,嘻哈世界（The Hip-Hop World）,,,,,,,,,,,,
幸运女神(电影《夏日大作战活动》主题曲),蔡黄汝,幸运女神-初道纪念音乐年历EP,,,,,,,,,,,,
自导自演,周杰伦,跨时代,,,,,,,,,,,,
好久不见,周杰伦,跨时代,,,,,,,,,,,,
说了再见,周杰伦,跨时代,,,,,,,,,,,,
爱上你(电视剧《就想赖着你》片尾曲),S.H.E,SHERO,,,,,,,,,,,,
变色龙,彭于晏,非爱不可 (最爱影音版),,,,,,,,,,,,
2 Different Tears,奇妙女孩,华语单曲榜,,,,,,,,,,,,
带我离开,BY2,成人礼,,,,,,,,,,,,
雨下一整晚,周杰伦,跨时代,,,,,,,,,,,,
超人不会飞,周杰伦,跨时代,,,,,,,,,,,,
你不会,S.H.E,SHERO,,,,,,,,,,,,
爱上你,BY2,成人礼,,,,,,,,,,,,
有你陪我,Circus,GO! Circus热血高校,,,,,,,,,,,,
非爱不可,彭于晏,非爱不可 (最爱影音版),,,,,,,,,,,,
大人的世界,BY2,成人礼,,,,,,,,,,,,
天真,弦子,天真,,,,,,,,,,,,
爱就对了,S.H.E,SHERO,,,,,,,,,,,,
这叫爱,BY2,成人礼,,,,,,,,,,,,
Come on! Come on! 绿色活力,Dance Flow,df 1,,,,,,,,,,,,
你是我的OK绷,周杰伦,浪花兄弟,,,,,,,,,,,,
达令我爱你,黄品源,双鱼的责任(试听版),,,,,,,,,,,,
太阳升起,浪花兄弟,浪花兄弟,,,,,,,,,,,,
Shero(2010台北国际花卉博览会指定主题曲),S.H.E,SHERO,,,,,,,,,,,,
双鱼的责任,黄品源,双鱼的责任(试听版),,,,,,,,,,,,
我知道你们都在笑我,Circus,GO! Circus热血高校,,,,,,,,,,,,
SHERO,S.H.E,我们的爱我不放手,,,,,,,,,,,,
雨后天空,袁咏琳,同名专辑Cindy,,,,,,,,,,,,
幸福的时光(《那一年的幸福时光》片尾曲),潘裕文,梦.想.家,,,,,,,,,,,,
很旅行的爱情,袁咏琳,同名专辑Cindy,,,,,,,,,,,,
暗示,方炯镔,坏人情歌：遗憾,,,,,,,,,,,,
画沙,袁咏琳,同名专辑Cindy,,,,,,,,,,,,
彩色party,郑元畅,畅一首歌 EP,,,,,,,,,,,,
帮你记得(电影《生命最后一个月的花嫁》中文指定曲),潘裕文,梦.想.家,,,,,,,,,,,,
遗憾(来不及的爱插曲),方炯镔,坏人情歌：遗憾,,,,,,,,,,,,
最想做的事( 电影《杜拉拉升职记》插曲),潘裕文,梦.想.家,,,,,,,,,,,,
哈瓦那,杨瑞代,给你的情书,,,,,,,,,,,,
不死心,郑元畅,畅一首歌 EP,,,,,,,,,,,,
畅一首歌,郑元畅,畅一首歌 EP,,,,,,,,,,,,
木头人,阿穆隆,木头人,,,,,,,,,,,,
哭出来,COLOR（彩色拼涂）,CoLor 首张全创作专辑,,,,,,,,,,,,
我太笨,超克7,太青春 EP,,,,,,,,,,,,
等什么,超克7,太青春 EP,,,,,,,,,,,,
如果我变成回忆,Tank,第三回合,,,,,,,,,,,,
出乎意料,高以爱,Alisa高以爱 同名专辑,,,,,,,,,,,,
Rock Your Body,高以爱,Alisa高以爱 同名专辑,,,,,,,,,,,,
新少女祈祷,BY2,Twins,,,,,,,,,,,,
Don’t Go Away(国语),BY2,Twins,,,,,,,,,,,,
留下來,飞轮海,越来越爱,,,,,,,,,,,,
龙战骑士,周杰伦,魔杰座,,,,,,,,,,,,
欧兜水,黄文星,爱情部落格2之因爱而声,,,,,,,,,,,,
亿万克拉的幸福,黄文星,爱情部落格2之因爱而声,,,,,,,,,,,,
越来越爱,飞轮海,越来越爱,,,,,,,,,,,,
你不必爱我,方炯镔,好人Abin,,,,,,,,,,,,
兰亭序,周杰伦,魔杰座,,,,,,,,,,,,
回去吧,方炯镔,好人Abin,,,,,,,,,,,,
蛇舞,周杰伦,魔杰座,,,,,,,,,,,,
月光手札,S.H.E,我的电台 FM S.H.E,,,,,,,,,,,,
你走天桥 我走地下道,何维健,新生何维健,,,,,,,,,,,,
坏人,方炯镔,好人Abin,,,,,,,,,,,,
乔克叔叔,周杰伦,魔杰座,,,,,,,,,,,,
安静了,S.H.E,我的电台 FM S.H.E,,,,,,,,,,,,
限时的遗忘,潘嘉丽,Smiling Kelly,,,,,,,,,,,,
梦见,许仁杰,梦见,,,,,,,,,,,,
夏雨诗,潘裕文,夏雨诗,,,,,,,,,,,,
说好的幸福呢,周杰伦,魔杰座,,,,,,,,,,,,
秘密基地(黑糖群侠传插曲),黑糖群侠传,黑糖群侠传 电视原声带,,,,,,,,,,,,
寂寞包廂,周定纬,So What,,,,,,,,,,,,
女孩当自强,S.H.E,我的电台 FM S.H.E,,,,,,,,,,,,
沿海公路的出口,S.H.E,我的电台 FM S.H.E,,,,,,,,,,,,
藏经阁(黑糖群侠传插曲),黑糖群侠传,黑糖群侠传 电视原声带,,,,,,,,,,,,
宇宙小姐,S.H.E,我的电台 FM S.H.E,,,,,,,,,,,,
我就是这样,刘力扬,我就是这样,,,,,,,,,,,,
好好爱^0^ (心动时刻版),BY2,16未成年,,,,,,,,,,,,
眼泪笑了,刘力扬,我就是这样,,,,,,,,,,,,
宝宝！睡,袁泉,Short Stay,,,,,,,,,,,,
原来我最爱的人是你不是他,林健辉,左边,,,,,,,,,,,,
热牛奶,叶乃文,舞是刀,,,,,,,,,,,,
比较美好的世界,S.H.E,我们在一起,,,,,,,,,,,,
逃脱术,叶乃文,舞是刀,,,,,,,,,,,,
来去夏威夷,八三夭乐团,拯救世界,,,,,,,,,,,,
想你的习惯(蜂蜜幸运草　电视原声带插曲),蜂蜜幸运草,蜂蜜幸运草　电视原声带,,,,,,,,,,,,
跳! 跳!,张娜拉,Dream Of Asia,,,,,,,,,,,,
舍不得,弦子,不爱最大,,,,,,,,,,,,
心里有数,飞轮海,双面飞轮海,,,,,,,,,,,,
周大侠(电影《功夫灌篮(又称：大灌篮)》主题曲),周杰伦,大灌篮 原声带,,,,,,,,,,,,
笑掉江湖,元卫觉醒,下流社会 (正常版),,,,,,,,,,,,
为你存在,飞轮海,双面飞轮海,,,,,,,,,,,,
新窝(公主小妹插曲),飞轮海,双面飞轮海,,,,,,,,,,,,
最长的电影,周杰伦,我很忙,,,,,,,,,,,,
没有很会唱,宋念宇,小宇同学就是我,,,,,,,,,,,,
鸵鸟,元卫觉醒,下流社会 (正常版),,,,,,,,,,,,
斗牛，要不要(斗牛要不要插曲),Tank,斗牛要不要,,,,,,,,,,,,
彩虹(《命运呼叫转移》插曲),周杰伦,我很忙,,,,,,,,,,,,
第十行星,飞儿乐团,爱.歌姬,,,,,,,,,,,,
嘉油站,廖隽嘉,新歌速递07年8月,,,,,,,,,,,,
狐狸精,胡玮琪,狠讨厌,,,,,,,,,,,,
Sky&#39;s The Limit(《无法放任不管的魔女们》主题曲&amp;#124;東海テレビ,V6,Sky&#39;s The Limit,,,,,,,,,,,,
NoNoNo(Japanese Ver.),A Pink,NoNoNo(Japanese ver.),,,,,,,,,,,,
言ったじゃないか,关ジャニ∞,言ったじゃないか / CloveR,,,,,,,,,,,,
エレクトリックパレード,Dog in the PWO,TOKYOエレクトリックパレード,,,,,,,,,,,,
She is WANNABE!,GALETTe*,She is WANNABE!,,,,,,,,,,,,
ギミー!レボリューション,内田真礼,ギミー! レボリューション,,,,,,,,,,,,
ideal white(TV动画『Fate/stay night』片头曲),綾野ましろ,ideal white,,,,,,,,,,,,
禁断のレジスタンス(TV动画 CROSSANGE 天使与龙的轮舞 OP),水树奈奈,禁断のレジスタンス,,,,,,,,,,,,
神様のイジ悪,CANDY GO！GO！,神様のイジ悪,,,,,,,,,,,,
好き(喜欢),西野加奈,好き,,,,,,,,,,,,
熱情のスペクトラム,生物股长,熱情のスペクトラム/涙がきえるなら,,,,,,,,,,,,
ジパング?おおきに大作戦,ジャニーズWEST,ジパング?おおきに大作戦/夢を抱きしめて,,,,,,,,,,,,
明日へのLast Race,細谷佳正,TVアニメ Free!-Eternal Summer-キャラクターソングシリーズ 06,,,,,,,,,,,,
MOMO&#39;S BEAT,铃村健一,TVアニメ Free!-Eternal Summer-キャラクターソングシリーズ 08,,,,,,,,,,,,
アコガレStarting Block!!,宮田幸季,TVアニメ Free!-Eternal Summer-キャラクターソングシリーズ 07,,,,,,,,,,,,
楽園の翼(TVアニメ『グリザイアの果実』OPテーマ),黑崎真音,楽園の翼,,,,,,,,,,,,
"world&#39;s end, girl&#39;s rondo",分岛花音,"world&#39;s end, girl&#39;s rondo",,,,,,,,,,,,
男 never give up,Sexy Zone,男 never give up,,,,,,,,,,,,
夢を抱きしめて,ジャニーズWEST,ジパング?おおきに大作戦/夢を抱きしめて,,,,,,,,,,,,
VAMPIRE’S LOVE,VAMPS,VAMPIRE&#39;S LOVE,,,,,,,,,,,,
ちょいときまぐれ渡り鳥(セリフ入り),氷川きよし,ちょいときまぐれ渡り鳥 / 明日への道,,,,,,,,,,,,
Shangri-La Shower,μ&#39;s,Shangri-La Shower,,,,,,,,,,,,
Madness,Crossfaith,Madness,,,,,,,,,,,,
愛の陽,高垣彩阳,愛の陽,,,,,,,,,,,,
Fantastic(Japan Version),Henry,Fantastic (Japan Version),,,,,,,,,,,,
ゆめいろ学院校歌(文化放送 超! A&amp;G+ 「木戸衣吹エリイちゃんの ゆめいろ学院Doki☆,every?ing!,ゆめいろ学院校歌,,,,,,,,,,,,
抱きよせてTONIGHT,フェロ☆メン,抱きよせてTONIGHT,,,,,,,,,,,,
刹那ハレーション,Luce Twinkle Wink☆,刹那ハレーション,,,,,,,,,,,,
革命への前奏曲(OVA《新网球王子vs Genius10》主题曲&amp;#124;OVA 新テニス,诹访部顺一,革命への前奏曲,,,,,,,,,,,,
Jugemu,BugLug,Jugemu,,,,,,,,,,,,
希望の蕾,HR,希望の蕾,,,,,,,,,,,,
真夏の夜の梦,放课后プリンセス,真夏の夜の梦,,,,,,,,,,,,
Magic Motion No.5,WHY@DOLL,Magic Motion No.5,,,,,,,,,,,,
想い出ブレイカー,Lead,想い出ブレイカー,,,,,,,,,,,,
友情エクスプレス,ALLOVER,友情エクスプレス,,,,,,,,,,,,
ツナガル!カナデル! MUSIC,バンドじゃないもん!,ツナガル! カナデル! MUSIC,,,,,,,,,,,,
レヴ,ユナイト,レヴ / ice,,,,,,,,,,,,
Get Up!,中山優馬,Get Up!,,,,,,,,,,,,
REBORN,PrizmaX,REBORN,,,,,,,,,,,,
A/Z(TV Verison),泽野弘之,A/Z&amp;#124;aLIEz,,,,,,,,,,,,
LEO(TV动画《排球少年》ED2 / TVアニメ『ハイキュー!!』第2クールエンディング?テーマ),tacica,LEO,,,,,,,,,,,,
俺たちのセレブレーション,色情涂鸦,俺たちのセレブレーション,,,,,,,,,,,,
Coming Soooon!!,平川大辅,TVアニメ Free!-Eternal Summer-キャラクターソングシリーズ 05,,,,,,,,,,,,
Phantom Pain,T. M. Revolution,Phantom Pain,,,,,,,,,,,,
絶唱！なにわで生まれた少女たち,Tacoyaki Rrainbow,絶唱!なにわで生まれた少女たち,,,,,,,,,,,,
海峡岬,市川由纪乃,海峡岬,,,,,,,,,,,,
Mirror(魔法科高中的劣等生 ED&amp;#124;TVアニメ『魔法科高校の劣等生』エンディン,安田レイ,Mirror,,,,,,,,,,,,
無敵なハート(名侦探柯南 ED&amp;#124;「名探偵コナン」エンディングテーマ&amp;#12,倉木麻衣,無敵なハート/STAND BY YOU,,,,,,,,,,,,
ENAMEL(TV动画《黑执事 Book of Circus》OP&amp;#124;TVアニメ『黒,SID,ENAMEL,,,,,,,,,,,,
VICTORY,palet,VICTORY,,,,,,,,,,,,
青春クロニクル,バクステ外神田一丁目,青春クロニクル/ハリネズミとジェリービー,,,,,,,,,,,,
セツナツ、ダイバー,爱乙女☆DOLL,セツナツ、ダイバー,,,,,,,,,,,,
ONLY MY NOTE(M@STER VERSION),偶像大师,THE IDOLM@STER MASTER ARTIST 3 Prologue ONLY MY NO,,,,,,,,,,,,
花ハ踊レヤいろはにほ(TVアニメ『ハナヤマタ』のオープニング主題歌),沼仓爱美,花ハ踊レヤいろはにほ,,,,,,,,,,,,
Life and death(少年好莱坞 ED / TVアニメ『少年ハリウッド』エンディング曲),カスタマイZ,Life and death,,,,,,,,,,,,
Get Away,VAMPS,GET AWAY/THE JOLLY ROGER,,,,,,,,,,,,
抱夏-ダキナツ-,泷&amp;翼,抱夏-ダキナツ-,,,,,,,,,,,,
嗚呼 すすきの,S/mileage,嗚呼 すすきの/地球は今日も愛を育む,,,,,,,,,,,,
向日葵,PASSPO☆,向日葵(初回限定盤)(ファーストクラス盤),,,,,,,,,,,,
Go your way,C.N.Blue,Go Your Way,,,,,,,,,,,,
流線の行方,铃木达央,TVアニメ『Free!-Eternal Summer-』キャラクターソング Vol.2 橘 真琴,,,,,,,,,,,,
ぶぎ ぶぎ ふなっしー? ~ふなっしー公式テーマソング第二弾~,ふなっしー,ぶぎ ぶぎ ふなっしー? ~ふなっしー公式テーマソング第二弾~,,,,,,,,,,,,
太陽,加藤俊介,太陽,,,,,,,,,,,,
誰でもロンリー,YUKI,誰でもロンリー,,,,,,,,,,,,
Jack(アニメ 「幕末Rock」 オープニング主題歌),vistlip,Jack,,,,,,,,,,,,
レプリカ(M3~黑色之钢~),坂本真绫,レプリカ(初回限定盤),,,,,,,,,,,,
EVERLASTING,彩虹乐队,EVERLASTING,,,,,,,,,,,,
虹色ミラクル,偶像大师,劇場版『THE IDOLM@STER MOVIE 輝きの向こう側へ! 』エンディング?テーマ 虹色ミ,,,,,,,,,,,,
黄金蟲,アイドリング!!!(3期生ユニット),黄金蟲,,,,,,,,,,,,
ER2(映画「エイトレンジャー2」の主題歌),关ジャニ∞,ER2,,,,,,,,,,,,
Do my best!!,Rev. from DVL,Do my best!!,,,,,,,,,,,,
Tinkling Smile(TVアニメ「ヤマノススメ セカンドシーズン」ED主題歌&amp;#12,小仓唯,Tinkling Smile,,,,,,,,,,,,
FUTURE FISH(TVアニメ『Free!-Eternal Summer-』ED主題歌),STYLE FIVE,FUTURE FISH,,,,,,,,,,,,
Mighty Long Fall(电影《浪客剑心 京都大火篇》主题曲),ONE OK ROCK,Mighty Long Fall/Decision,,,,,,,,,,,,
paradise dream,ブレイク☆スルー,paradise dream,,,,,,,,,,,,
Good Time,赤西仁,Good Time,,,,,,,,,,,,
SKELETON,银赫&amp;东海,SKELETON,,,,,,,,,,,,
突キ破レル-Time to SMASH !(TVアニメ 「ディスク?ウォーズ:アベンジャーズ」 オー,T. M. Revolution,突キ破レル-Time to SMASH!,,,,,,,,,,,,
猟奇的なキスを私にして,ゲスの極み乙女。,猟奇的なキスを私にして/アソビ,,,,,,,,,,,,
TRUE HEARTS,苍井翔太,TRUE HEARTS,,,,,,,,,,,,
パズル,湘南乃风,パズル,,,,,,,,,,,,
キスまでいける,THE CRO-MAGNONS,キスまでいける,,,,,,,,,,,,
勇敢な恋のセレナーデ,Ange☆Reve,勇敢な恋のセレナーデ,,,,,,,,,,,,
Dried Up Youthful Fame,OLDCODEX,Dried Up Youthful Fame,,,,,,,,,,,,
純情(TV动画《七龙珠改 魔人布欧篇》ED2),家入レオ,純情,,,,,,,,,,,,
あのコが、髪を、切らない理由。,アイドルカレッジ,あのコが、髪を、切らない理由。,,,,,,,,,,,,
grilletto(「魔法科高校の劣等生」7月クールのOP主題歌),GARNiDELiA,grilletto,,,,,,,,,,,,
マジカル☆エクスプレス☆ジャーニー,アフィリア?サーガ,マジカル☆エクスプレス☆ジャーニー,,,,,,,,,,,,
魁!!祭izm,DOG in The パラレルワールドオーケストラ,魁!!祭izm,,,,,,,,,,,,
サンシャイン日本海,negicco,サンシャイン日本海,,,,,,,,,,,,
Cling Cling(エーザイ「チョコラBBシリーズ」CMソング),Perfume,Cling Cling (初回盤)(DVD付),,,,,,,,,,,,
Poker Face,伊藤萌萌香,Poker Face,,,,,,,,,,,,
BOY IN LUV(Japanese Ver.),防弹少年团,BOY IN LUV,,,,,,,,,,,,
LOVE ON U,U-KISS,LOVE ON U,,,,,,,,,,,,
Just The Way You Are,DEEP,Just The Way You Are,,,,,,,,,,,,
最終電車 ~missing you~,sonar pocket,最終電車~missing you~,,,,,,,,,,,,
Never Say Never,Code V,Never Say Never,,,,,,,,,,,,
TRANSFORM,VALSHE,TRANSFORM/marvelous road,,,,,,,,,,,,
BLEEZE,GLAY,BLEEZE~G4?III~,,,,,,,,,,,,
KiRa-KiRa Sensation!,μ&#39;s,KiRa-KiRa Sensation!/Happy maker!,,,,,,,,,,,,
ラブソングはとまらないよ(情歌不止),生物股长,ラブソングはとまらないよ,,,,,,,,,,,,
グイグイグイ↑↑↑,Bee Shuffle,グイグイグイ↑↑↑,,,,,,,,,,,,
SING!!!!!,圣堂教父,SING!!!!!,,,,,,,,,,,,
ゲラゲラポーのうた,キング·クリームソーダ,ゲラゲラポーのうた,,,,,,,,,,,,
君に出会えたから,Miwa,君に出会えたから,,,,,,,,,,,,
峠越え,福田广平,峠越え,,,,,,,,,,,,
高嶺の林檎,NMB48,高嶺の林檎 (剧场盘),,,,,,,,,,,,
Love wing bell(TVアニメ『ラブライブ！』第5話挿入歌),μ&#39;s,Love wing bell☆Dancing stars on me!,,,,,,,,,,,,
ひとりじゃない,ν/NEU,ひとりじゃない,,,,,,,,,,,,
Wake Up!,东京斯卡乐园管弦乐团,Wake Up!,,,,,,,,,,,,
daze,じん,daze / days,,,,,,,,,,,,
純情マーメイド,さんみゅ~,純情マーメイド,,,,,,,,,,,,
恋愛ドロップキック,己龙分身,アイドル宣言!?,,,,,,,,,,,,
にじいろ,绚香,にじいろ,,,,,,,,,,,,
A.I,苍井翔太,うたの☆プリンスさまっうたの☆プリンスさまっ All Star After Secret アイドルソ,,,,,,,,,,,,
Take me [original ver.],张根硕,Driving to the Highway,,,,,,,,,,,,
頑張ったっていいんじゃない,大原樱子,頑張ったっていいんじゃない,,,,,,,,,,,,
めいっぱいはしゃいじゃYeah！！,HR,めいっぱいはしゃいじゃYeah!!,,,,,,,,,,,,
Crazy Crazy,星野源,Crazy Crazy/桜の森,,,,,,,,,,,,
HOT SUN,金贤重,HOT SUN,,,,,,,,,,,,
Feeling My Soul,F.CUZ,Feeling My Soul,,,,,,,,,,,,
こんなに君を好きなのにどうして?,SHU-I,こんなに君を好きなのにどうして?,,,,,,,,,,,,
NIPPON(2014世界杯NHK转播主题曲&amp;#124;2014NHKサッカーテーマ),椎名林檎,NIPPON,,,,,,,,,,,,
熱帯魚の涙,Flower（日本）,熱帯魚の涙,,,,,,,,,,,,
夢で逢えるのに~Sometimes I Cry~,w-inds.,夢で逢えるのに~Sometimes I Cry~,,,,,,,,,,,,
BRAND NEW STORY,东京パフォーマンスドール,BRAND NEW STORY,,,,,,,,,,,,
RHYTHM OF THE SUN,决明子,RHYTHM OF THE SUN,,,,,,,,,,,,
天地ガエシ(排球少年 ED / TVアニメ『ハイキュー!!』EDテーマ),NICO Touches the Walls,天地ガエシ,,,,,,,,,,,,
世界の終わり,ROTTENGRAFFTY,世界の終わり,,,,,,,,,,,,
ユメノトビラ(TVアニメ『ラブライブ!』第3話挿入歌),μ&#39;s,ユメノトビラ,,,,,,,,,,,,
BACK TO THE FUTURE,Exile Shokichi,BACK TO THE FUTURE,,,,,,,,,,,,
陽だまりの道(《黑社长》主题曲&amp;#124;ブラック?プレジデント』主題歌),可苦可乐,陽だまりの道,,,,,,,,,,,,
NO MORE DREAM -Japanese Ver.-,防弹少年团,NO MORE DREAM-Japanese Ver.-,,,,,,,,,,,,
わんだふるワールド(Wonderful World),竹达彩奈,わんだふるワールド,,,,,,,,,,,,
トコハナ(漆黑的子弹 ED / TVアニメ『ブラック?ブレット』エンディングテーマ),やなぎなぎ,トコハナ,,,,,,,,,,,,
Fighter,中岛美嘉,Fighter/Gift,,,,,,,,,,,,
ユメノカケラ,Candy☆Drops,ユメノカケラ,,,,,,,,,,,,
FiNAL DANCE,BiS,FiNAL DANCE / nerve,,,,,,,,,,,,
キュピ?,アイドリング!!!,キュピ■,,,,,,,,,,,,
JUICY LOVE,Happiness,JUICY LOVE,,,,,,,,,,,,
Daydream cafe,佐仓绫音,Daydream café,,,,,,,,,,,,
太陽と花(《爱丽丝之棘》主题曲),高桥优,太陽と花,,,,,,,,,,,,
喧嘩上等,气志团,喧嘩上等,,,,,,,,,,,,
ENDER ENDER,MUCC,ENDER ENDER,,,,,,,,,,,,
We Don’t Stop(电视剧《花咲舞无法沉默》主题曲),西野加奈,We Don’t Stop,,,,,,,,,,,,
King &amp; Queen &amp; Joker,Sexy Zone,King &amp; Queen &amp; Joker,,,,,,,,,,,,
十字架 ~映画「学校の怪談 -呪いの言霊-」 Ver.~,东京女子流,十字架 ~映画「学校の怪談 -呪いの言霊-」 Ver.~,,,,,,,,,,,,
This game(TVアニメ「 ノーゲーム?ノーライフ 」 オープニングテーマ),铃木このみ,This game,,,,,,,,,,,,
LIFE,菅止戈男,アストライド/LIFE,,,,,,,,,,,,
High Five,中山優馬,High Five,,,,,,,,,,,,
シドニア(Cydonia),Angela,シドニア,,,,,,,,,,,,
いいくらし,虎鱼组,いいくらし,,,,,,,,,,,,
花道！！ア～ンビシャス,SUPER☆GiRLS,花道！！ア～ンビシャス,,,,,,,,,,,,
輝け,加藤俊介,辉け,,,,,,,,,,,,
Live,Superfly,Live,,,,,,,,,,,,
