爱情公寓(电视剧《爱情公寓3》主题曲),华语群星,爱情公寓3 电视原声带,,,,,,,,,,,,,,,
一个人不可能(偶像剧《真爱找麻烦》插曲),丁当,好，难得,,,,,,,,,,,,,,,
滴答,侃侃,清音流韵-海外珍藏版DSD,,,,,,,,,,,,,,,
Better Me,薛凯琪,Filicious,,,,,,,,,,,,,,,
你并不懂我,BY2,2020爱你爱你,,,,,,,,,,,,,,,
爱我你怕了吗,姜育恒,重拾男人心,,,,,,,,,,,,,,,
凤凰于飞(电视剧《甄嬛传》片尾主题曲),刘欢,甄嬛传原声大碟,,,,,,,,,,,,,,,
青藏高原,李娜,十月花,,,,,,,,,,,,,,,
有多少爱可以重来,群星,浪漫萨克斯 望春风,,,,,,,,,,,,,,,
宝贝我们不要哭,范玮琪,爱，在一起Together,,,,,,,,,,,,,,,
等你的季节,刘诗诗,步步惊心 原声带,,,,,,,,,,,,,,,
好久不见,蔡依林,单身情歌．万人舞台：越慢越美丽慢歌演唱会,,,,,,,,,,,,,,,
爱你的方式,汪峰,生无所求,,,,,,,,,,,,,,,
艳火,张悬,神的游戏,,,,,,,,,,,,,,,
画心Ⅱ(电影《画皮Ⅱ》主题曲),张靓颖,画皮Ⅱ 电影原声带,,,,,,,,,,,,,,,
康定情歌,吴涤清,曾经的歌系列51,,,,,,,,,,,,,,,
不再联系,夏天Alex,破坏定律,,,,,,,,,,,,,,,
晚秋,汤唯,晚秋 OST,,,,,,,,,,,,,,,
爱的路上千万里,吴涤清,一路平安,,,,,,,,,,,,,,,
我还是一样,丁当,好，难得,,,,,,,,,,,,,,,
爱情装,刁寒,爱情装 EP,,,,,,,,,,,,,,,
如果你爱我(电视剧《轩辕剑之天之痕》插曲),曹轩宾,《轩辕剑之天之痕》 电视原声带,,,,,,,,,,,,,,,
心术(《心术》电视剧主题曲),张宇,心术,,,,,,,,,,,,,,,
2020爱你爱你,BY2,2020爱你爱你,,,,,,,,,,,,,,,
放下(live版),张靓颖,倾听 张靓颖,,,,,,,,,,,,,,,
4ever,4ever,4ever同名EP,,,,,,,,,,,,,,,
草原恋,聂建华,为祖国干杯,,,,,,,,,,,,,,,
酒干倘卖无,那英,那英 全经典演唱会,,,,,,,,,,,,,,,
山不转水转,那英,那英全经典,,,,,,,,,,,,,,,
一笑而过,那英,那英 全经典演唱会,,,,,,,,,,,,,,,
雨天,杨宗纬,2009年二月热搜歌三,,,,,,,,,,,,,,,
他还认不认得我,丁当,好，难得,,,,,,,,,,,,,,,
爱你百分百,覃飞宇,2012年06月网络红歌,,,,,,,,,,,,,,,
肿么办,张小薇,2012年07月网络红歌,,,,,,,,,,,,,,,
途中,黄美珍,途中(珍藏版),,,,,,,,,,,,,,,
映山红,安东,2012年07月网络红歌,,,,,,,,,,,,,,,
海上的月亮,李宇春,再不疯狂我们就老了,,,,,,,,,,,,,,,
传奇,毛宁,12种毛宁,,,,,,,,,,,,,,,
冰雨,刘德华,Unforgettable 中国巡迴演唱会2011,,,,,,,,,,,,,,,
忘情水,刘德华,飞碟1983-1995最卖座专辑主打歌精华辑-惊世记录,,,,,,,,,,,,,,,
雾里看花,那英,一人一首成名曲 大陆版,,,,,,,,,,,,,,,
今天,刘德华,Unforgettable 中国巡迴演唱会2011,,,,,,,,,,,,,,,
孤星泪,刘德华,醉暖情声·爱与真,,,,,,,,,,,,,,,
不是你的错,丁当,曾经的歌系列 47,,,,,,,,,,,,,,,
最亲爱的你,范玮琪,爱，在一起Together,,,,,,,,,,,,,,,
玖月奇迹,玖月奇迹,2009年二月热搜歌三,,,,,,,,,,,,,,,
珍爱舞台,刘德华,Unforgettable 中国巡迴演唱会2011,,,,,,,,,,,,,,,
相思有毒,阿华,相思有毒,,,,,,,,,,,,,,,
生活就像超级玛丽,辛若天,生活就像超级玛丽 EP,,,,,,,,,,,,,,,
没有目的地爱了(电影《春娇与志明》中文版插曲),杨千嬅,春娇与志明,,,,,,,,,,,,,,,
听妈妈讲那过去的事情,群星,新音乐 长征路 红色经典系列(三),,,,,,,,,,,,,,,
简单爱你,天悦,简单爱你,,,,,,,,,,,,,,,
如果可能,张暄祺,如果可能,,,,,,,,,,,,,,,
写给方大同,刘心,隔壁家的孩子,,,,,,,,,,,,,,,
说句心里话,群星,100首爱国歌曲(下),,,,,,,,,,,,,,,
BaBOO,大嘴巴,流感,,,,,,,,,,,,,,,
野兽(欧朗汽车广告主题曲),丁当,好，难得,,,,,,,,,,,,,,,
青玉案,仙剑奇侠传,仙剑奇侠传3,,,,,,,,,,,,,,,
MAYBE的机率,大嘴巴,流感,,,,,,,,,,,,,,,
红叶寄情,阎维文,曾经的歌系列 49,,,,,,,,,,,,,,,
采莲船调,刘一祯,曾经的歌系列 49,,,,,,,,,,,,,,,
酒鬼老爸,廖梓含,酒鬼老爸,,,,,,,,,,,,,,,
有点舍不得(《如意》主题曲),杨幂,如意 电视原声带,,,,,,,,,,,,,,,
偿还,王若琳,为爱做的一切,,,,,,,,,,,,,,,
魅力东方,韩琳,北京精神,,,,,,,,,,,,,,,
登上舞台( 电影《青春失乐  园》插曲),Smile Queen,青春失乐园 电影原声带,,,,,,,,,,,,,,,
仓颉,五月天,第二人生 [明日版],,,,,,,,,,,,,,,
火热,j-one,火热,,,,,,,,,,,,,,,
眼睛(大玩家 电影主题曲),霍思燕,大玩家 电影原声,,,,,,,,,,,,,,,
2012,五月天,第二人生 [末日版],,,,,,,,,,,,,,,
逐梦令,李玉刚,逐梦令四美图,,,,,,,,,,,,,,,
红梅赞,群星,100首爱国歌曲(上),,,,,,,,,,,,,,,
爱你不是为了和你去如家,新街口组合,五周年精选,,,,,,,,,,,,,,,
有点舍不得,杨幂,曾经的歌系列 40,,,,,,,,,,,,,,,
狼心狗肺,朱娜,狼心狗肺,,,,,,,,,,,,,,,
红梅赞,金曼,一人一首成名曲 大陆版,,,,,,,,,,,,,,,
小背篓,龚玥,红歌盛宴,,,,,,,,,,,,,,,
爱是把枪,孙敬媛,2012年03月网络红歌,,,,,,,,,,,,,,,
映山红,曹芙嘉,军歌红,,,,,,,,,,,,,,,
玫瑰恋人,张斯斯,2012年02月网络红歌,,,,,,,,,,,,,,,
爱的供养(feat. 杜淳)(《宫2》片头曲),何晟铭,宫锁珠帘 电视剧原声带,,,,,,,,,,,,,,,
我怀念的(live版),萧敬腾,洛克先生Mr.Rock演唱会 Live纪实,,,,,,,,,,,,,,,
北京爱情故事,大哲,2012年04月网络红歌,,,,,,,,,,,,,,,
佛说(《宫2》片尾曲),何晟铭,宫锁珠帘 电视剧原声带,,,,,,,,,,,,,,,
第二人生,五月天,第二人生 [末日版],,,,,,,,,,,,,,,
错怪 (feat. 刘恺威)(《如意》主题曲),杨幂,如意 电视原声带,,,,,,,,,,,,,,,
迟来的爱,李茂山,绝对发烧 4,,,,,,,,,,,,,,,
火星,杨丞琳,半熟宣言 庆功演唱会,,,,,,,,,,,,,,,
囚鸟(live版),田馥甄,To My Love 影音馆,,,,,,,,,,,,,,,
爱情(live版),田馥甄,To My Love 影音馆,,,,,,,,,,,,,,,
在那遥远的地方,莫文蔚,我的·莫文蔚 (五光十色最精彩选辑),,,,,,,,,,,,,,,
相亲相爱,王力宏,2010春节晚会歌曲,,,,,,,,,,,,,,,
干杯,五月天,第二人生 [末日版],,,,,,,,,,,,,,,
爱你一万年,刘德华,Unforgettable 中国巡迴演唱会2011,,,,,,,,,,,,,,,
诱惑的街,林志炫,ONE take公视音乐万万岁电视演唱会,,,,,,,,,,,,,,,
爱情骗子,红月,红月 EP,,,,,,,,,,,,,,,
爱的安检,樱子,2012年02月网络红歌,,,,,,,,,,,,,,,
不是秘密的秘密,杨幂,亲幂关系,,,,,,,,,,,,,,,
傻子(《爱（LOVE）》电影主题曲),林宥嘉,爱（Love） 电影原声带,,,,,,,,,,,,,,,
Do Re Mi,Twins,Singing In The Twins Wonderland Vol.2,,,,,,,,,,,,,,,
80的歌,袁野,野·孩子,,,,,,,,,,,,,,,
外面的世界,齐秦,旷世情歌全纪录,,,,,,,,,,,,,,,
男人,李欧,2011年12月网络红歌2,,,,,,,,,,,,,,,
走向复兴,群星,“我爱我唱”歌咏活动,,,,,,,,,,,,,,,
愿(live版),王菲,湖南卫视2012跨年演唱会,,,,,,,,,,,,,,,
外面的世界,超人特工队,外面的世界,,,,,,,,,,,,,,,
爱不起伤不起,姜青涛,爱不起伤不起,,,,,,,,,,,,,,,
我不愿 让你一个人(偶像剧《真爱找麻烦》片尾曲),五月天,第二人生 [末日版],,,,,,,,,,,,,,,
我不会喜欢你(《我可能不会爱你》主题曲),陈柏霖,我可能不会爱你 电视剧原声带,,,,,,,,,,,,,,,
斗地主,王麟,2011年12月网络红歌2,,,,,,,,,,,,,,,
谁说男人有钱就学坏,常健鸿,谁说男人有钱就学坏,,,,,,,,,,,,,,,
不怕,弦子,逆风的蔷薇,,,,,,,,,,,,,,,
老情歌,陈升,陈升流浪日记二部曲,,,,,,,,,,,,,,,
红尘情歌(feat. 黑鸭子),高安,新版倩女幽魂之还泪,,,,,,,,,,,,,,,
老婆最大,崔子格,老婆最大,,,,,,,,,,,,,,,
熊猫先生,冀涛,11月网络红歌,,,,,,,,,,,,,,,
天后,刘力扬,旅途-心歌自选辑,,,,,,,,,,,,,,,
花花世界(live版),田馥甄,To My Love 影音馆,,,,,,,,,,,,,,,
星空(同名电影主题曲),五月天,第二人生 [明日版],,,,,,,,,,,,,,,
诺亚方舟,五月天,第二人生 [明日版],,,,,,,,,,,,,,,
OAOA(现在就是永远)(三商美邦人寿广告主题曲),五月天,第二人生 [明日版],,,,,,,,,,,,,,,
异想记,杨幂,亲幂关系,,,,,,,,,,,,,,,
姑娘我爱上你,天孪兄弟,姑娘我爱上你EP,,,,,,,,,,,,,,,
火辣辣的情歌,乌兰图雅,凤凰飞,,,,,,,,,,,,,,,
翅膀(《我可能不会爱你》片尾曲),林依晨,我可能不会爱你 电视剧原声带,,,,,,,,,,,,,,,
爱我的每个人,Selina,重做一个梦,,,,,,,,,,,,,,,
美人鱼,丁晓红,美德传天下,,,,,,,,,,,,,,,
逆风的蔷薇,弦子,逆风的蔷薇,,,,,,,,,,,,,,,
套马杆,乌兰图雅,凤凰飞,,,,,,,,,,,,,,,
亲密爱人,王若琳,为爱做的一切,,,,,,,,,,,,,,,
套马杆,乌兰托娅,我要去西藏,,,,,,,,,,,,,,,
OAOA(live版),五月天,跨年演唱会2012-2013 华语篇1,,,,,,,,,,,,,,,
3D舞力全失,自由发挥,自由发挥第二弹电影原声带,,,,,,,,,,,,,,,
最后情人(《花千树》国语版),容祖儿,Joey &amp; Joey,,,,,,,,,,,,,,,
寂寞还是你,萧敬腾,王妃(Live影音限定版),,,,,,,,,,,,,,,
舍不得他,顾莉雅,传世情歌·女声试音天碟Ⅱ,,,,,,,,,,,,,,,
三寸天堂(步步惊心片尾曲),严艺丹,步步惊心 原声带,,,,,,,,,,,,,,,
Wake Up,川岛茉树代,夜电,,,,,,,,,,,,,,,
一半一半,吴克羣,料理情人梦,,,,,,,,,,,,,,,
爱的秘方,料理情人梦,料理情人梦,,,,,,,,,,,,,,,
洪湖水浪打浪,金波,曾经的歌系列 22,,,,,,,,,,,,,,,
夜电,川岛茉树代,夜电,,,,,,,,,,,,,,,
明天你好,牛奶@咖啡,Lost &amp; Found去寻找,,,,,,,,,,,,,,,
往事只能回味,邓丽君,曾经的歌系列 22,,,,,,,,,,,,,,,
爱的呼唤,吴春燕,渴望 吴春燕 母亲水窖昆明独唱音乐会,,,,,,,,,,,,,,,
在希望的田野上,吴春燕,曾经的歌系列 22,,,,,,,,,,,,,,,
黑白之间,范逸臣,无懈可击之高手如林 影视原声专辑,,,,,,,,,,,,,,,
如果没有他你还会爱我吗,六哲,曾经的歌系列 22,,,,,,,,,,,,,,,
人鱼歌姬,孙敬媛,人鱼歌姬,,,,,,,,,,,,,,,
玫瑰玫瑰我爱你,王若琳,预见爱情,,,,,,,,,,,,,,,
爱了很久痛了很久,杜鑫,爱了很久痛了很久,,,,,,,,,,,,,,,
爱不爱都是错,誓言,曾经的歌系列 22,,,,,,,,,,,,,,,
北京欢迎你,于乃久,曾经的歌系列 22,,,,,,,,,,,,,,,
那些年(电影《那些年，我们一起追的女孩》主题曲),胡夏,"那些年, 我们一起追的女孩 电影原声带",,,,,,,,,,,,,,,
好人好梦,邰正宵,2009年六月热搜歌五,,,,,,,,,,,,,,,
映山红,丁晓红,曾经的歌系列 22,,,,,,,,,,,,,,,
我是一只小小鸟,丁当,Fu Good,,,,,,,,,,,,,,,
开到荼靡(live版),萧敬腾,洛克先生Mr.Rock演唱会 Live纪实,,,,,,,,,,,,,,,
男人坏,李翊君,男人坏,,,,,,,,,,,,,,,
爱上你是错还是对,刘鑫悦,曾经的歌系列 22,,,,,,,,,,,,,,,
十送红军(演唱会),袁东方,曾经的歌系列 22,,,,,,,,,,,,,,,
爱上你是错还是对(演唱会),高洪章,曾经的歌系列 22,,,,,,,,,,,,,,,
再别康桥(live版),林宥嘉,感官/世界-私藏live影音特辑,,,,,,,,,,,,,,,
漂亮的姑娘就要嫁人了(演唱会),高洪章,曾经的歌系列 22,,,,,,,,,,,,,,,
等你来草原,格格,等你来草原,,,,,,,,,,,,,,,
非诚勿扰只为爱,罗蔼轩,曾经的歌系列 22,,,,,,,,,,,,,,,
兄弟(演唱会),阿里郎,曾经的歌系列 22,,,,,,,,,,,,,,,
给我翅膀(演唱会),高洪章,曾经的歌系列 22,,,,,,,,,,,,,,,
怎么说我不爱你,萧敬腾,伤不起2012 HQ,,,,,,,,,,,,,,,
需要恋爱的夏天,杨幂,亲幂关系,,,,,,,,,,,,,,,
非诚勿扰,张啸,曾经的歌系列 22,,,,,,,,,,,,,,,
男人不坏女人不爱,袁哲,曾经的歌系列 22,,,,,,,,,,,,,,,
2012来了,张啸,曾经的歌系列 22,,,,,,,,,,,,,,,
为了爱离开你,文章,7月网络红歌,,,,,,,,,,,,,,,
春天里(演唱会),汪峰,曾经的歌系列 22,,,,,,,,,,,,,,,
Forever 21,曾轶可,一只猫的旅行,,,,,,,,,,,,,,,
小三,郭玲,曾经的歌系列 22,,,,,,,,,,,,,,,
怕爱,苏醒,进行式,,,,,,,,,,,,,,,
爱不见了,陈美惠,8月网络红歌,,,,,,,,,,,,,,,
那片天空的雨季(新版),葛本军,那片天空的雨季,,,,,,,,,,,,,,,
爱我别走(演唱会),韩庚,曾经的歌系列 22,,,,,,,,,,,,,,,
国际歌(合唱),中国广播艺术团交响乐团,中华人民共和国国歌,,,,,,,,,,,,,,,
爱上了瘾,胡杨林,爱上了瘾,,,,,,,,,,,,,,,
海阔天空(演唱会),韩庚,曾经的歌系列 22,,,,,,,,,,,,,,,
配角Karaoke,SARA（韩国）,拜拜·爱过,,,,,,,,,,,,,,,
爱的翅膀(演唱会),韩庚,曾经的歌系列 22,,,,,,,,,,,,,,,
儿行千里(演唱会),刘和刚,曾经的歌系列 22,,,,,,,,,,,,,,,
祈祷,容中尔甲,藏谜,,,,,,,,,,,,,,,
十送红军,张妍,曾经的歌系列 22,,,,,,,,,,,,,,,
爱情可遇不可求,李杰,曾经的歌系列 22,,,,,,,,,,,,,,,
男人的心更容易碎,逍遥,曾经的歌系列 22,,,,,,,,,,,,,,,
爱你爱到骨头里,余润泽,今生注定爱上你,,,,,,,,,,,,,,,
麦烝玮(我叫小麦),周杰伦,乐酷?概念合辑,,,,,,,,,,,,,,,
笑容(演唱会),孙楠,曾经的歌系列 22,,,,,,,,,,,,,,,
背叛（演唱会版）,萧敬腾,曾经的歌系列 22,,,,,,,,,,,,,,,
黑色幽默(live版),周杰伦,The One演唱会,,,,,,,,,,,,,,,
至少还有爱,易秀明珠,至少还有爱（EP),,,,,,,,,,,,,,,
世界上唯一的花(世界に一つだけ),SMAP,SMAP AID,,,,,,,,,,,,,,,
中国人(live版),刘德华,99爱你一万年 演唱会,,,,,,,,,,,,,,,
掌声响起,刘德华,Unforgettable,,,,,,,,,,,,,,,
爱与不爱,吴贞,12月网络红歌,,,,,,,,,,,,,,,
爱的冰淇淋,河静静,6月网络红歌,,,,,,,,,,,,,,,
三国杀,汪苏泷,汪苏泷 精选集,,,,,,,,,,,,,,,
传奇(电视剧《拿什么拯救你，我的爱人》),孙楠,第一楠主角2011,,,,,,,,,,,,,,,
爱我就跟我走,大刚,曾经的歌系列 22,,,,,,,,,,,,,,,
红豆,何韵诗,曾经的歌系列 22,,,,,,,,,,,,,,,
见与不见,罗中旭,史上最伤感的网络情歌,,,,,,,,,,,,,,,
爱在记忆中找你(live版),林峰,Come 2 Me [Live],,,,,,,,,,,,,,,
我只在乎你,Rubber Band,Dedicated To...,,,,,,,,,,,,,,,
我爱你塞北的雪,候旭,曾经的歌系列 22,,,,,,,,,,,,,,,
Baby Sister,曾轶可,一只猫的旅行,,,,,,,,,,,,,,,
咬耳朵,至上励合,Lucky Boys,,,,,,,,,,,,,,,
灰太狼的悲伤,马雨贤,曾经的歌系列 22,,,,,,,,,,,,,,,
唯爱(电视剧《画皮》主题曲),薛凯琪,八月号,,,,,,,,,,,,,,,
真的无所谓,熊七梅,4月网络红歌,,,,,,,,,,,,,,,
今生缘,川子,2009年五月热搜歌一,,,,,,,,,,,,,,,
多情的人总被无情的伤,六哲,被伤过的心还可以爱谁,,,,,,,,,,,,,,,
没有车没有房,孙辉,网络情歌最伤感,,,,,,,,,,,,,,,
崛起(中超开幕式主题曲),群星,崛起,,,,,,,,,,,,,,,
爱情美酒分给谁,龙梅子,曾经的歌系列 22,,,,,,,,,,,,,,,
爱上草原爱上你,琪琪格,12月网络红歌,,,,,,,,,,,,,,,
爱的供养,何晟铭,流行网络最新金曲,,,,,,,,,,,,,,,
无法原谅(《回家的诱惑》主题曲),李佳璐,3月网络红歌 2,,,,,,,,,,,,,,,
做你的爱人,谢军,曾经的歌系列 22,,,,,,,,,,,,,,,
爱情开箱文,黄小琥,如果能...重来,,,,,,,,,,,,,,,
说不出的味道,王心凌,第10个王心凌,,,,,,,,,,,,,,,
可以了,陈奕迅,rice &amp; shine,,,,,,,,,,,,,,,
跟我玩,萧敬腾,The Song,,,,,,,,,,,,,,,
性情中人,苏永康,性情中人,,,,,,,,,,,,,,,
我的偶像,苏永康,28,,,,,,,,,,,,,,,
自首,卫兰,You&#39;re Always Everything To Me,,,,,,,,,,,,,,,
Take me,张根硕,Take?me,,,,,,,,,,,,,,,
吻我吧,萧敬腾,The Song,,,,,,,,,,,,,,,
娱乐天空,陈奕迅,rice &amp; shine,,,,,,,,,,,,,,,
Kelly(电视剧《来自星星的你》中文片尾曲),萧敬腾,The Song,,,,,,,,,,,,,,,
刺情,张韶涵,张韶涵 Angela Zhang,,,,,,,,,,,,,,,
无所不在(海马智选SUV S5广告曲),吴莫愁,无所不在,,,,,,,,,,,,,,,
阳光空气,张韶涵,张韶涵 Angela Zhang,,,,,,,,,,,,,,,
Everyday,严爵,好的情人,,,,,,,,,,,,,,,
我知道,李琦,我知道,,,,,,,,,,,,,,,
我从来不懂你的幽默,杨乃文,Zero,,,,,,,,,,,,,,,
Light up the way,飞儿乐团,Better Life,,,,,,,,,,,,,,,
谢了爱,赵传,音乐武侠,,,,,,,,,,,,,,,
逐光人,大山,逐光人,,,,,,,,,,,,,,,
未接来电,杨乃文,Zero,,,,,,,,,,,,,,,
I Remember,飞儿乐团,Better Life,,,,,,,,,,,,,,,
逆流的泪,温岚,温岚 同名概念专辑,,,,,,,,,,,,,,,
"声音再远都是爱 (feat. 李代沫, 泳儿 &amp; 大山)",张敬轩,声音再远都是爱,,,,,,,,,,,,,,,
我的我自己(Me &amp; I),王诗安,你好吗Love Lesson,,,,,,,,,,,,,,,
我知道你离我不远,陈楚生,我知道你离我不远,,,,,,,,,,,,,,,
什么风把你吹来的,范逸臣,摇滚吧，情歌！,,,,,,,,,,,,,,,
歌未央(“最台湾”旅游微电影主题曲),杨宗纬,歌未央,,,,,,,,,,,,,,,
懒人漫游,戴佩妮,纯属意外,,,,,,,,,,,,,,,
"对了，我错了(Right,I&#39;m Wrong)",Olivia Ong,等等,,,,,,,,,,,,,,,
跳车,刘若英,亲爱的路人,,,,,,,,,,,,,,,
Waiting For Your Love,付辛博,MR.X,,,,,,,,,,,,,,,
等等,Olivia Ong,等等,,,,,,,,,,,,,,,
伤,李代沫,敏感者,,,,,,,,,,,,,,,
Sorry(韩剧《想你》片尾曲),陈妍希,"Me,Myself,And I",,,,,,,,,,,,,,,
爱的相反,陈小春,爱的相反,,,,,,,,,,,,,,,
惯性冬眠,钟欣潼,桐花,,,,,,,,,,,,,,,
Yes I Do,刘若英,亲爱的路人,,,,,,,,,,,,,,,
后来后来,S.H.E,花又开好了,,,,,,,,,,,,,,,
关不掉的月光,庾澄庆,关不掉的月光,,,,,,,,,,,,,,,
零度的亲吻,林俊杰,因你而在,,,,,,,,,,,,,,,
旅行的意义(live版),徐佳莹,徐佳莹LaLa 继续?理想人生演唱会,,,,,,,,,,,,,,,
Gentleman,AK,Gentleman,,,,,,,,,,,,,,,
相爱的模样,朱俐静,存在的力量,,,,,,,,,,,,,,,
这是因为我们能感到疼痛,Tizzy Bac,这是因为我们能感到疼痛,,,,,,,,,,,,,,,
方向,陈妍希,"Me,Myself,And I",,,,,,,,,,,,,,,
失落沙洲(live版),徐佳莹,徐佳莹LaLa 继续?理想人生演唱会,,,,,,,,,,,,,,,
愧,朱俐静,存在的力量,,,,,,,,,,,,,,,
泪滴,家家,忘不记,,,,,,,,,,,,,,,
一路发威 (feat. 陈思函)(电视剧《K歌情人梦》主题曲),张栋梁,K歌情人梦 电视原声带,,,,,,,,,,,,,,,
公路电影,谎言留声机,未来雏形,,,,,,,,,,,,,,,
过我的生活,萧煌奇,好好先生,,,,,,,,,,,,,,,
鲁冰花,曾淑勤,微日舞曲,,,,,,,,,,,,,,,
我忘了怎么爱你,MP魔幻力量,射手,,,,,,,,,,,,,,,
我会在你身边,朱俐静,存在的力量,,,,,,,,,,,,,,,
何苦(电视剧《金大花的华丽冒险》插曲),温升豪,个人首张EP,,,,,,,,,,,,,,,
女神,朱俐静,存在的力量,,,,,,,,,,,,,,,
黑暗骑士,林俊杰,因你而在,,,,,,,,,,,,,,,
爱小于3,陈威全,爱小于3,,,,,,,,,,,,,,,
存在的力量(电视剧《我的野蛮情人》片头曲),朱俐静,存在的力量,,,,,,,,,,,,,,,
简单的快乐,萧煌奇,好好先生,,,,,,,,,,,,,,,
证明(《証》中文版),Flumpool,Experience (台湾版),,,,,,,,,,,,,,,
我只想在乎我在乎的,白安,麦田捕手,,,,,,,,,,,,,,,
不一样的朋友,家家,忘不记,,,,,,,,,,,,,,,
你为什么那么快乐,梁文音,黄色夹克,,,,,,,,,,,,,,,
Romeo,方大同,回到未来,,,,,,,,,,,,,,,
我们都在等待,安心亚,单身极品,,,,,,,,,,,,,,,
男人有泪,萧煌奇,好好先生,,,,,,,,,,,,,,,
分手夜 (feat. 徐佳莹)(Break-up Night),谎言留声机,未来雏形,,,,,,,,,,,,,,,
爱是最美的事情 (feat. 洪敬尧)(《台湾舞娘》主题曲),林凡,爱是最美的事情,,,,,,,,,,,,,,,
Singing 4 Love,JPM,365天,,,,,,,,,,,,,,,
分开的常理,家家,忘不记,,,,,,,,,,,,,,,
让我爱上我(电影《志气》主题曲),邓福如,志气 电影原声带,,,,,,,,,,,,,,,
好好先生,萧煌奇,好好先生,,,,,,,,,,,,,,,
感觉犯,MP魔幻力量,射手,,,,,,,,,,,,,,,
月光地毯,梁文音,黄色夹克,,,,,,,,,,,,,,,
一个人唱歌,许慧欣,欣·进化,,,,,,,,,,,,,,,
照样,严爵,单细胞,,,,,,,,,,,,,,,
比较大的大提琴(feat. 梁心颐 &amp; 杨瑞代),周杰伦,十二新作,,,,,,,,,,,,,,,
Internet (feat. Kimberley),JPM,365天,,,,,,,,,,,,,,,
没有你的明天,安心亚,单身极品,,,,,,,,,,,,,,,
填空,家家,忘不记,,,,,,,,,,,,,,,
放爱情一个假,萧亚轩,SUPER GIRL 爱无畏,,,,,,,,,,,,,,,
不是不爱我,谢沛恩,What’s Mine,,,,,,,,,,,,,,,
原谅我不能爱你,小宇宙,I Need You,,,,,,,,,,,,,,,
麦田捕手,白安,麦田捕手,,,,,,,,,,,,,,,
爱是什么,梁文音,黄色夹克,,,,,,,,,,,,,,,
都给你(电视剧《我租了一个情人》片头曲),宥胜,完美先生？,,,,,,,,,,,,,,,
心里的孩子,梁文音,黄色夹克,,,,,,,,,,,,,,,
黑天鹅,许慧欣,欣·进化,,,,,,,,,,,,,,,
忘了我也不错,王心凌,爱不爱(冠军影音庆功版),,,,,,,,,,,,,,,
夜來香,太妃堂,太妃堂,,,,,,,,,,,,,,,
Kiss Me,Popu Lady,一直一直爱,,,,,,,,,,,,,,,
呼呼,安心亚,单身极品,,,,,,,,,,,,,,,
有爱到就好,萧亚轩,SUPER GIRL 爱无畏,,,,,,,,,,,,,,,
I Need You,小宇宙,I Need You,,,,,,,,,,,,,,,
经过,刘若英,爱情限量版,,,,,,,,,,,,,,,
三个傻瓜,五月天,第二人生 [末日版],,,,,,,,,,,,,,,
射手,MP魔幻力量,射手,,,,,,,,,,,,,,,
忘不记,家家,忘不记,,,,,,,,,,,,,,,
独一无二的女孩,谢沛恩,What’s Mine,,,,,,,,,,,,,,,
闹翻天,罗志祥,舞极限,,,,,,,,,,,,,,,
我没有很想你,JPM,365天,,,,,,,,,,,,,,,
爸爸,萧敬腾,以爱之名,,,,,,,,,,,,,,,
兄弟我说,萧敬腾,以爱之名,,,,,,,,,,,,,,,
是什么让我遇见这样的你,白安,麦田捕手,,,,,,,,,,,,,,,
爱情句型,王心凌,爱不爱,,,,,,,,,,,,,,,
黄色夹克,梁文音,黄色夹克,,,,,,,,,,,,,,,
爱立刻,方大同,回到未来,,,,,,,,,,,,,,,
极度澎湃,Super131,Super 131首张同名迷你专辑,,,,,,,,,,,,,,,
一直一直爱,Popu Lady,一直一直爱,,,,,,,,,,,,,,,
欧拉拉呼呼,卢广仲,有吉他的流行歌曲,,,,,,,,,,,,,,,
像女孩的女人(三立偶像剧《天使的替身》片头曲),S.H.E,花又开好了,,,,,,,,,,,,,,,
Don’t stop the music,Dream Girls（台湾）,Girl’s Talk,,,,,,,,,,,,,,,
别去问他好吗,郭静,我们都能幸福着,,,,,,,,,,,,,,,
以爱之名,萧敬腾,以爱之名,,,,,,,,,,,,,,,
任性情人,王心凌,爱不爱,,,,,,,,,,,,,,,
365天,JPM,365天,,,,,,,,,,,,,,,
空中飞人,罗志祥,舞极限,,,,,,,,,,,,,,,
把我踢开,卢广仲,有吉他的流行歌曲,,,,,,,,,,,,,,,
