"言の葉 青葉(TVアニメ『Wake Up, Girls!』のエンディング主題歌)","Wake Up, Girls!",,,,,,,,,,,,,,,
number one(フジテレビ系ソチ五輪中継テーマ?ソング),绚香,,,,,,,,,,,,,,,
変幻自在のマジカルスター(TVアニメ「黒子のバスケ」第2期OP2テーマ),Granrodeo,,,,,,,,,,,,,,,
LIFE(アニメ『銀の匙 Silver Spoon』第2期のオープニング?テーマ),フジファブリック,,,,,,,,,,,,,,,
EX:FUTURIZE(TVアニメ「Z/X IGNITION」OP曲),日笠阳子,,,,,,,,,,,,,,,
Welcome to the Shuffle!!,Bee Shuffle,,,,,,,,,,,,,,,
秘密の扉から会いにきて(TVアニメ『のうりん』のオープニング?テーマ),田村ゆかり,,,,,,,,,,,,,,,
SAVED.(TVアニメ『いなり、こんこん、恋いろは。』エンディング?テーマ),坂本真绫,,,,,,,,,,,,,,,
azurite(TVアニメ『とある飛空士への恋歌』のオープニング?テーマ),petit milady,,,,,,,,,,,,,,,
大利根ながれ月,氷川きよし,,,,,,,,,,,,,,,
M@STERPIECE(劇場版「THE IDOLM@STER MOVIE 輝きの向こう側へ! 」主題,偶像大师,,,,,,,,,,,,,,,
あやめ雨情,三山ひろし,,,,,,,,,,,,,,,
Charming Do!(TVアニメ『最近、妹のようすがちょっとおかしいんだが。』のエンディング主題,小仓唯,,,,,,,,,,,,,,,
ポーカーフェイス(TVアニメ『ミス?モノクローム -The Animation-』主題歌),堀江由衣,,,,,,,,,,,,,,,
サンライズ! ～君がくれた希望～,WHY@DOLL,,,,,,,,,,,,,,,
コードレス☆照れ☆PHONE(TVアニメ『のうりん』挿入歌),田村ゆかり,,,,,,,,,,,,,,,
エボリューションだ,HR,,,,,,,,,,,,,,,
サマーハイテンション☆,代永翼,,,,,,,,,,,,,,,
ラブミーベイベー,LIFriends,,,,,,,,,,,,,,,
ミニドラマ~火神&amp;青峰~,小野友樹,,,,,,,,,,,,,,,
ミニドラマ~黒子&amp;緑間~,小野贤章,,,,,,,,,,,,,,,
修善寺の宿,鏡五郎,,,,,,,,,,,,,,,
誘惑ラプソディー,ギルド,,,,,,,,,,,,,,,
鈴懸なんちゃら(鈴懸(すずかけ)の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はど,AKB48,,,,,,,,,,,,,,,
虹の音(TVアニメ『ソードアート?オンライン』フェアリィ?ダンス編OP),藍井エイル,,,,,,,,,,,,,,,
We’re GEM!,GEM,,,,,,,,,,,,,,,
ナノ?セカンド(No Second),UVERworld,,,,,,,,,,,,,,,
ええか!?,S/mileage,,,,,,,,,,,,,,,
蒼い空を望むなら,爱乙女☆DOLL,,,,,,,,,,,,,,,
クリスマス?イブ,山下达郎,,,,,,,,,,,,,,,
3 2 1(电视剧《东京玩具箱》主题曲),SHINee,,,,,,,,,,,,,,,
妄想日記(カバー),ν/NEU,,,,,,,,,,,,,,,
SO RIGHT(ハニー?トラップOST),三代目 J Soul Brothers,,,,,,,,,,,,,,,
いつかはメリークリスマス,DISH//,,,,,,,,,,,,,,,
センチメンタル?ジャーニー,前岛亚美,,,,,,,,,,,,,,,
閃光 (feat. 10-FEET),东京斯卡乐园管弦乐团,,,,,,,,,,,,,,,
ふな ふな ふなっしー? ~ふなっしー公式テーマソング~,ふなっしー,,,,,,,,,,,,,,,
X&#39;masラブストーリー。,sonar pocket,,,,,,,,,,,,,,,
 EXILE PRIDE ～こんな世界を愛するため～,EXILE,,,,,,,,,,,,,,,
ハート?エレキ,AKB48,,,,,,,,,,,,,,,
S?M?L☆,アフィリア?サーガ,,,,,,,,,,,,,,,
桜のあと (all quartets lead to the？)(夜樱四重奏～花之歌～ OP),UNISON SQUARE GARDEN,,,,,,,,,,,,,,,
X - encounter(TVアニメ「東京レイヴンズ」オープニングテーマ),黑崎真音,,,,,,,,,,,,,,,
True Blue Traveler(TVアニメ「IS＜インフィニット?ストラトス＞2」OP),栗林みな実,,,,,,,,,,,,,,,
ストライク?ザ?ブラッド (feat. THE明星ロケッツ)(动漫《噬血狂袭》OP&amp;#124,岸田教団,,,,,,,,,,,,,,,
晴れるYA!,DISH//,,,,,,,,,,,,,,,
懺悔 (feat. 久石让)(忏悔),Exile Atsushi,,,,,,,,,,,,,,,
Belief~春を待つ君へ~(flumpool×Mayday) ※映画「おしん」主題歌(Belief,Flumpool,,,,,,,,,,,,,,,
ハッピー?バースデー,the pillows,,,,,,,,,,,,,,,
獄鎌?イガリマ ,茅野愛衣,,,,,,,,,,,,,,,
DIVE &amp; FLY,平川大辅,,,,,,,,,,,,,,,
イゲ ムスン イリヤ ~なんでどうして(what&#39;s going on&amp;#124;怎,B1A4,,,,,,,,,,,,,,,
Louis ?艶血のラヴィアンローズ?,KAMIJO,,,,,,,,,,,,,,,
輝く世界の魔法 (M@STER VERSION),内田真礼,,,,,,,,,,,,,,,
HEY WHAT&#39;S UP?,赤西仁,,,,,,,,,,,,,,,
SUMMER NUDE &#39;13,山下智久,,,,,,,,,,,,,,,
烈槍?ガングニール,日笠阳子,,,,,,,,,,,,,,,
シアワセオリー(劇場版「トリコ 美食神の超食宝」ED),F.T Island,,,,,,,,,,,,,,,
I&#39;m your HERO☆,小西克幸,,,,,,,,,,,,,,,
ViViD,May&#39;n,,,,,,,,,,,,,,,
"現状ディストラクション(劇場版 銀魂(Gintama) 完結編 万事屋よ永遠 なれ 主題歌,银魂完结",SPYAIR,,,,,,,,,,,,,,,
Dear Angie ?あなたは負けない,竹内まりや,,,,,,,,,,,,,,,
約束してよ?一緒だよ!,三森すずこ,,,,,,,,,,,,,,,
WOMAN DON&#39;T CRY,清水翔太,,,,,,,,,,,,,,,
LOVE&amp;GIRLS,少女时代,,,,,,,,,,,,,,,
コバルト?スカイ,藍井エイル,,,,,,,,,,,,,,,
I WANNA DANCE,银赫&amp;东海,,,,,,,,,,,,,,,
I Can Hear(火影忍者 疾风传 ED),DISH//,,,,,,,,,,,,,,,
Take Your Way(「DEVIL SURVIVOR2 THE ANIMATION」OP主題歌,livetune,,,,,,,,,,,,,,,
STEP&amp;GO,PASSPO☆,,,,,,,,,,,,,,,
鏡のデュアル?イズム,petit milady,,,,,,,,,,,,,,,
sister&#39;s noise(とある科学の超電磁砲S OP),fripSide,,,,,,,,,,,,,,,
Thank You!,偶像大师,,,,,,,,,,,,,,,
home,クリス?ハート,,,,,,,,,,,,,,,
C.P.U !?,Cheeky Parade,,,,,,,,,,,,,,,
お願い！シンデレラ (M＠STER VERSION),CINDERELLA GIRLS!!,,,,,,,,,,,,,,,
(Where’s)THE SILENT MAJORITY?,高桥优,,,,,,,,,,,,,,,
キ?ス?ウ?マ?イ ~KISS YOUR MIND~,Kis-My-Ft2,,,,,,,,,,,,,,,
神与人 I,大支,,,,,,,,,,,,,,,
Bye Bye Happy Days!(バイバイ ハッピーデイズ！),KARA,,,,,,,,,,,,,,,
ドリーマーズ?ハイ,Radwimps,,,,,,,,,,,,,,,
 未来のミュージアム,Perfume,,,,,,,,,,,,,,,
The 25th Century Love,ν/NEU,,,,,,,,,,,,,,,
zone of fortune,三浦あずさ,,,,,,,,,,,,,,,
君と出会えてよかった！,YGA,,,,,,,,,,,,,,,
X．O．X．O～夢を抱いて,Apeace,,,,,,,,,,,,,,,
少女卒業,アイドルカレッジ,,,,,,,,,,,,,,,
ギブミーチョコレート！,菅原纱由理,,,,,,,,,,,,,,,
POLICEMEN,超特急,,,,,,,,,,,,,,,
バレンタイン?ファイター,大国男儿,,,,,,,,,,,,,,,
She&#39;s Gone (Japanese ver.),ZE:A FIVE,,,,,,,,,,,,,,,
ドキッラブアトラクション-双海亜美?真美,下田麻美,,,,,,,,,,,,,,,
ミュージック(フジテレビ系日曜9时ドラマチック?サンデー《dinner》主题歌),sakanaction,,,,,,,,,,,,,,,
SWITCH ON,中村绘里子,,,,,,,,,,,,,,,
Promise You,Super Junior K.R.Y.,,,,,,,,,,,,,,,
Naked Romance,小日向美穂,,,,,,,,,,,,,,,
Twilight Sky,多田李衣菜,,,,,,,,,,,,,,,
Angel Breeze,东山奈央,,,,,,,,,,,,,,,
ミツボシ☆☆★,原紗友里,,,,,,,,,,,,,,,
Catch Me -If you wanna-(Catch Me (日文版)),东方神起,,,,,,,,,,,,,,,
????(随和的结尾&amp;#124;Happen Ending),Epik High,,,,,,,,,,,,,,,
????(Spoiler),Epik High,,,,,,,,,,,,,,,
12? 30?(12时30分),BEAST,,,,,,,,,,,,,,,
? ??(又一次斗争),Epik High,,,,,,,,,,,,,,,
?? ???(卸妆&amp;#124;No Make Up),Gaeko,,,,,,,,,,,,,,,
??? ???(Bruj Kalifa),Epik High,,,,,,,,,,,,,,,
??(风),GOD,,,,,,,,,,,,,,,
????,Girl&#39;s Day,,,,,,,,,,,,,,,
? ?? ??(无处可去live版),Gummy,,,,,,,,,,,,,,,
??? ??(时间与落叶),乐童音乐家,,,,,,,,,,,,,,,
???(鞋柜&amp;#124;Shoebox),Epik High,,,,,,,,,,,,,,,
????(别碰我),Ailee,,,,,,,,,,,,,,,
?? ??,金东律,,,,,,,,,,,,,,,
LESSON 5 (????),Epik High,,,,,,,,,,,,,,,
?? ???(开幕),Epik High,,,,,,,,,,,,,,,
?(间隙&amp;#124;he Space Between),Urban Zakapa,,,,,,,,,,,,,,,
Christmalo.win(??????),徐太志,,,,,,,,,,,,,,,
???(Hueng Hai),Gaeko,,,,,,,,,,,,,,,
?? ?? 25?(美丽的年纪25岁&amp;#124;漂亮的年纪25岁),宋智恩,,,,,,,,,,,,,,,
??? ??(去不了新村),Postmen,,,,,,,,,,,,,,,
???,IU,,,,,,,,,,,,,,,
Lost Stars(remix版),Begin Again,,,,,,,,,,,,,,,
? ??? ?? ?,Younha,,,,,,,,,,,,,,,
???(想起),徐仁英,,,,,,,,,,,,,,,
? ???(唯有你),金泰宇,,,,,,,,,,,,,,,
??(千万&amp;#124;拜托live版),尹民秀,,,,,,,,,,,,,,,
?? ????(电视剧《恋爱的发现》原声带),Acoustic Collabo,,,,,,,,,,,,,,,
?? ???(即使闭上眼睛),BEAST,,,,,,,,,,,,,,,
????(只有你),郭真言,,,,,,,,,,,,,,,
????? ??(你不要担心),郭真言,,,,,,,,,,,,,,,
???(昭格洞),徐太志,,,,,,,,,,,,,,,
?? ???(我爱你),尹美莱,,,,,,,,,,,,,,,
???? ?(恋爱吧),JUNIEL,,,,,,,,,,,,,,,
????(变漂亮了),朴宝蓝,,,,,,,,,,,,,,,
?? (feat. ???),金东律,,,,,,,,,,,,,,,
????(冰堡垒),金弼,,,,,,,,,,,,,,,
?????(Don&#39;t Flirt),WINNER,,,,,,,,,,,,,,,
? ??,金东律,,,,,,,,,,,,,,,
??? ??? ???(谎言 谎言 谎言),李迹,,,,,,,,,,,,,,,
????,BoM（日韩）,,,,,,,,,,,,,,,
??? ????(就当你的朋友),辉星,,,,,,,,,,,,,,,
???? ??(知道是开玩笑),Raina,,,,,,,,,,,,,,,
"??, ??(奇妙, 和你)",Acoustic Collabo,,,,,,,,,,,,,,,
??? ????(直到疯狂),Ailee,,,,,,,,,,,,,,,
??,金东律,,,,,,,,,,,,,,,
??,金东律,,,,,,,,,,,,,,,
?? ???(迟来的话),??,,,,,,,,,,,,,,,
?????(不要疯),8Eight,,,,,,,,,,,,,,,
??(毒气),???,,,,,,,,,,,,,,,
???? ??(Passout),Gaeko,,,,,,,,,,,,,,,
???? (With ???)(随时&amp;#124;电视剧《玉琳成长日记2》OST),?(???),,,,,,,,,,,,,,,
????#??(连接环节 #Hip-Hop),??(Bobby),,,,,,,,,,,,,,,
? ???,金东律,,,,,,,,,,,,,,,
????(心动预报),N.S允智,,,,,,,,,,,,,,,
??? ????(疯了吗?&amp;#124;GO CRAZY!),2PM,,,,,,,,,,,,,,,
???(野花),任度赫,,,,,,,,,,,,,,,
? ??,金东律,,,,,,,,,,,,,,,
???? (Missing)(不容易),Teen Top,,,,,,,,,,,,,,,
??,金东律,,,,,,,,,,,,,,,
???,朴孝信,,,,,,,,,,,,,,,
???? ? ??(流泪的我的爱),???,,,,,,,,,,,,,,,
??,金东律,,,,,,,,,,,,,,,
????(秋天的味道),Verbal Jint,,,,,,,,,,,,,,,
?????(别盯着看),宋智恩,,,,,,,,,,,,,,,
????? Bounce(举起盾牌Bounce),??(Bobby),,,,,,,,,,,,,,,
Sugar Free(????&amp;#124;BigRoom ver.),T-ara,,,,,,,,,,,,,,,
?? ??(窃窃私语&amp;#124;Whisper),少女时代 泰蒂徐,,,,,,,,,,,,,,,
? ? ??? ?,Monday Kiz,,,,,,,,,,,,,,,
?? ???? ????(如同我们相爱过的时间),尹道贤,,,,,,,,,,,,,,,
????(杨花大桥),Zion.T,,,,,,,,,,,,,,,
??(我们),G.NA,,,,,,,,,,,,,,,
?? ????(Goodbye My Love),Ailee,,,,,,,,,,,,,,,
?? ??,Zia,,,,,,,,,,,,,,,
????? ?(仲夏夜之蜜&amp;#124;A Midsummer Night&#39;s Swe,San E,,,,,,,,,,,,,,,
??? ????(没关系，是爱情啊),Davichi,,,,,,,,,,,,,,,
??(呜咽),Krystal,,,,,,,,,,,,,,,
??? ??(相逢在秋季),尹健,,,,,,,,,,,,,,,
?? ? ??(最近我的样子),尹道贤,,,,,,,,,,,,,,,
???(自行车),崔郑仁,,,,,,,,,,,,,,,
I&#39;m Fine Thank You,Ladies&#39; Code,,,,,,,,,,,,,,,
????(Mamma Mia!),KARA,,,,,,,,,,,,,,,
? ??? ?(不眠之夜),Crush,,,,,,,,,,,,,,,
??? ???(像我这样做&amp;#124;My Copycat),橙子焦糖,,,,,,,,,,,,,,,
???? ?? ???(谢谢 我的你),LYn,,,,,,,,,,,,,,,
??? ??(不简单的女人),张凡俊,,,,,,,,,,,,,,,
L4L(Lookin&#39; For Luv),??(Bobby),,,,,,,,,,,,,,,
??,申彗星,,,,,,,,,,,,,,,
BE I,金韩彬(B.I),,,,,,,,,,,,,,,
?? ??(你的意义),IU,,,,,,,,,,,,,,,
? ?? ??? ??(Meet you in awhile),???,,,,,,,,,,,,,,,
MAMACITA(???),Super Junior,,,,,,,,,,,,,,,
???? ??(多少钱的爱情&amp;#124;How Much Is Your Love),辉星,,,,,,,,,,,,,,,
???? ?? ???? ?? (????)(适合爱情这个名词的人 (爱词适人)),张凡俊,,,,,,,,,,,,,,,
???(红&amp;#124;Red),金泫雅,,,,,,,,,,,,,,,
???(彩铃),WINNER,,,,,,,,,,,,,,,
"?,?,?(Eyes, Nose, Lips&amp;#124;眼,鼻,嘴)",太阳,,,,,,,,,,,,,,,
??? ??(焦急的心),Ulala Session,,,,,,,,,,,,,,,
?(Go),??(Bobby),,,,,,,,,,,,,,,
??? ??(最佳幸运),金钟大,,,,,,,,,,,,,,,
? ??? ??? ?? (???)(我的心成了你 (我心你)),张凡俊,,,,,,,,,,,,,,,
?? ??(落叶结局),张凡俊,,,,,,,,,,,,,,,
??? ??(朱红色街道),张凡俊,,,,,,,,,,,,,,,
????(短发&amp;#124;Short Hair),AOA,,,,,,,,,,,,,,,
????(花瓣),LYn,,,,,,,,,,,,,,,
??(Happiness),Red Velvet,,,,,,,,,,,,,,,
?? (Danger)(怪盗),李泰民,,,,,,,,,,,,,,,
??? ?? ??? (????)(爱情里什么话都 (爱话)),张凡俊,,,,,,,,,,,,,,,
? XX(那XX),Olltii,,,,,,,,,,,,,,,
??? ???(可怕的单恋),张凡俊,,,,,,,,,,,,,,,
??? 2? ?? ???(新风站2号出口的Blues),张凡俊,,,,,,,,,,,,,,,
? ?(I’m Him),宋闵浩(WINNER),,,,,,,,,,,,,,,
?? ?? ???(现在停止争吵),许阁,,,,,,,,,,,,,,,
??? ???(明秀家的炒年糕),朴明秀,,,,,,,,,,,,,,,
???(Naughty Hands),SISTAR,,,,,,,,,,,,,,,
???(Promise),朴宰范,,,,,,,,,,,,,,,
?????(But),WINNER,,,,,,,,,,,,,,,
?(Love is a lie),WINNER,,,,,,,,,,,,,,,
??????(confession),南泰铉(WINNER),,,,,,,,,,,,,,,
8??? ??(时隔八年的夏天),Buzz,,,,,,,,,,,,,,,
? ?(Tonight),WINNER,,,,,,,,,,,,,,,
OLL&#39; Ready,Olltii,,,,,,,,,,,,,,,
I AM,???,,,,,,,,,,,,,,,
???? 1?(Day 1),K.will,,,,,,,,,,,,,,,
??(雨伞),Younha,,,,,,,,,,,,,,,
?? ??,孙胜研,,,,,,,,,,,,,,,
????(人情味),崔郑仁,,,,,,,,,,,,,,,
??? ??(天蓝色的约定),GOD,,,,,,,,,,,,,,,
Ain&#39;t Nobody,朴誉恩 (Wonder Girls),,,,,,,,,,,,,,,
Mr.????,Mamamoo,,,,,,,,,,,,,,,
? ???(我怎么了),San E,,,,,,,,,,,,,,,
?? ?? ?(命运般的你),郑东河,,,,,,,,,,,,,,,
How Do I Look ?,Beenzino,,,,,,,,,,,,,,,
?? ????(为我唱歌),GOD,,,,,,,,,,,,,,,
? ???,Eddy Kim,,,,,,,,,,,,,,,
?? ?? ??(You You You&amp;#124;你你你),Fly To The Sky,,,,,,,,,,,,,,,
????(电话号码),Swings,,,,,,,,,,,,,,,
?????(告白了),Bro,,,,,,,,,,,,,,,
??? ?? ???(我们生活的故事),GOD,,,,,,,,,,,,,,,
?????(不要动),Davichi,,,,,,,,,,,,,,,
?? ??(Want U),郑基高,,,,,,,,,,,,,,,
Summer Time (????)(离开),Dynamic Duo,,,,,,,,,,,,,,,
???? ???(分手再会),Davichi,,,,,,,,,,,,,,,
?? ?? ?(Just Do),High4,,,,,,,,,,,,,,,
?? ? ??,申勇在,,,,,,,,,,,,,,,
? (feat. ??? Of ??)(Some),昭宥,,,,,,,,,,,,,,,
???,Beenzino,,,,,,,,,,,,,,,
???(Original Ver.),GOD,,,,,,,,,,,,,,,
?? ?????(我的老故事&amp;#124;我昔日的故事),IU,,,,,,,,,,,,,,,
???,朴宰正,,,,,,,,,,,,,,,
?? ???(我们成家吧),Bumkey,,,,,,,,,,,,,,,
? ??(我喜欢),GOD,,,,,,,,,,,,,,,
??? ?? (G`swag)(绅士的品格),GOD,,,,,,,,,,,,,,,
???(Pillow),Davichi,,,,,,,,,,,,,,,
?????..??(既然爱过...足矣&amp;#124;I Loved..Have No Regr,Gummy,,,,,,,,,,,,,,,
???? ???(大叔和Megan Lee),GOD,,,,,,,,,,,,,,,
??(Overdose&amp;#124;上瘾&amp;#124;中毒),EXO-K,,,,,,,,,,,,,,,
?? ? ???(爱那一句话),金泰妍,,,,,,,,,,,,,,,
?? ? ?? ??(现在喝了酒),金宝京,,,,,,,,,,,,,,,
??(蝴蝶&amp;#124;Butterfly),f(x),,,,,,,,,,,,,,,
??? ???,孙胜研,,,,,,,,,,,,,,,
?????(活着),崔郑仁,,,,,,,,,,,,,,,
?? ???(不是现在&amp;#124;现在不是了),BEAST,,,,,,,,,,,,,,,
"? ?? ?? ??(春日,爱情,樱花之外&amp;#124;除了春天爱情和樱花)",High4,,,,,,,,,,,,,,,
????(1AM&amp;#124;凌晨1点),太阳,,,,,,,,,,,,,,,
???????(半岛的普通Rapper),Verbal Jint,,,,,,,,,,,,,,,
??(雨伞),Epik High,,,,,,,,,,,,,,,
???? ???(亲爱的你),申勇在,,,,,,,,,,,,,,,
??? ???(依然炙热),白智英,,,,,,,,,,,,,,,
TEENAGER*Title,郑俊英,,,,,,,,,,,,,,,
??????,GOD,,,,,,,,,,,,,,,
?? ??(一同另类&amp;#124;Just The Way You Are),郑俊英,,,,,,,,,,,,,,,
? ?? ?? ??(You First),Vanilla Acoustic,,,,,,,,,,,,,,,
1? 1?(1分1秒),朴智妍,,,,,,,,,,,,,,,
?? ? ???,???,,,,,,,,,,,,,,,
??? ????(当爱已逝去),IU,,,,,,,,,,,,,,,
?? ??(漂亮内衣),G.NA,,,,,,,,,,,,,,,
?????(Love Love Love),K.will,,,,,,,,,,,,,,,
星期五见 (feat. ??? Of History)(See You Friday&amp;#12,IU,,,,,,,,,,,,,,,
? ? ?? ???(今夜在你身边),BEAST,,,,,,,,,,,,,,,
??(ETERNITY),VIXX,,,,,,,,,,,,,,,
?? ? ? ?? ?,Jung Key,,,,,,,,,,,,,,,
???? ???(别打电话),Fly To The Sky,,,,,,,,,,,,,,,
????(去玩吧&amp;#124;Let&#39;s Play),Gummy,,,,,,,,,,,,,,,
???? ?,李承哲,,,,,,,,,,,,,,,
???(就算讨厌),金在中,,,,,,,,,,,,,,,
? ???(BOMTANABA),徐仁国,,,,,,,,,,,,,,,
????(Abing Abing),橙子焦糖,,,,,,,,,,,,,,,
???? (BODY)(美丽),太阳,,,,,,,,,,,,,,,
????(一天一天),Ailee,,,,,,,,,,,,,,,
???(Let Go),太阳,,,,,,,,,,,,,,,
??(姻缘live版),申勇在,,,,,,,,,,,,,,,
?? ???(This Ain&#39;t It),太阳,,,,,,,,,,,,,,,
???? ?? ?? ??(小丑在对着我们微笑),IU,,,,,,,,,,,,,,,
??? ??,4MEN,,,,,,,,,,,,,,,
???? ?(仲夏夜之梦),IU,,,,,,,,,,,,,,,
???(呼吸&amp;#124;Breathe),ZE:A,,,,,,,,,,,,,,,
????(你的声音),Fly To The Sky,,,,,,,,,,,,,,,
??(Fervor&amp;#124;火花),白智英,,,,,,,,,,,,,,,
??? ???(就算过了10年),Fly To The Sky,,,,,,,,,,,,,,,
???? (feat. ?? Of ???),Mad Clown,,,,,,,,,,,,,,,
????(Catallena),橙子焦糖,,,,,,,,,,,,,,,
?? ???(Can&#39;t Hide It),15&amp;,,,,,,,,,,,,,,,
? ? ?? ??,Fly To The Sky,,,,,,,,,,,,,,,
?(花),IU,,,,,,,,,,,,,,,
"??, ?(Yes, You&amp;#124;是的, 你)",Standing Egg,,,,,,,,,,,,,,,
??? ??(像谎言一样),Fly To The Sky,,,,,,,,,,,,,,,
?(你),Fly To The Sky,,,,,,,,,,,,,,,
??? ???(Kungtari Shabara),IU,,,,,,,,,,,,,,,
???? ? ? ??,4MEN,,,,,,,,,,,,,,,
Kiss &amp; Say goodbye,Fly To The Sky,,,,,,,,,,,,,,,
????(Rolled Over),朴始焕,,,,,,,,,,,,,,,
? ???(Next Year),朴正炫,,,,,,,,,,,,,,,
???(解毒剂),金延宇,,,,,,,,,,,,,,,
??(??? Solo),申勇在,,,,,,,,,,,,,,,
??? ??(想要不知道),辉星,,,,,,,,,,,,,,,
???(异乡人),Bobby Kim,,,,,,,,,,,,,,,
??? (feat. ?? Of 3B),Bae Chi Gi,,,,,,,,,,,,,,,
?? ?? ???(你留給我的三件事),白雅言,,,,,,,,,,,,,,,
?????,4MEN,,,,,,,,,,,,,,,
???(冰块们 / Melted),乐童音乐家,,,,,,,,,,,,,,,
? ?? ??(躺在你身边),辉星,,,,,,,,,,,,,,,
?? ??,Bro,,,,,,,,,,,,,,,
?? ????,2BiC,,,,,,,,,,,,,,,
??(Moonlight&amp;#124;月光),EXO-K,,,,,,,,,,,,,,,
?? ???(I Just Loved You),朴始焕,,,,,,,,,,,,,,,
???? ???(Love Too Much),尹健,,,,,,,,,,,,,,,
?? ??(平常的歌&amp;#124;Common Song&amp;#124;平凡的歌曲),任昌丁,,,,,,,,,,,,,,,
?????(今天做什么&amp;#124;Whatcha Doin&#39; Today),4minute,,,,,,,,,,,,,,,
?? (feat. Crush)(Hold Me Tight&amp;#124;抱紧我),Loco,,,,,,,,,,,,,,,
?? (Uh-ee),Crayon Pop,,,,,,,,,,,,,,,
?,Outsider,,,,,,,,,,,,,,,
"? ????, ???, ? ??(爱你, 忘记, 又想起&amp;#124;Love You, E",申勇在,,,,,,,,,,,,,,,
?? ?? ??(电视剧《来自星星的你》原声带),成诗京,,,,,,,,,,,,,,,
??? ???(无论做什么都漂亮),????,,,,,,,,,,,,,,,
????(人工草地),乐童音乐家,,,,,,,,,,,,,,,
?????(是你&amp;#124;电视剧《Three Days》OST),郑恩地,,,,,,,,,,,,,,,
? ?? ??(Gotta Be You),2NE1,,,,,,,,,,,,,,,
???(小星星),乐童音乐家,,,,,,,,,,,,,,,
SCULLY DOESN&#39;T KNOW,Humming Urban Stereo,,,,,,,,,,,,,,,
???,Bae Chi Gi,,,,,,,,,,,,,,,
???,N.S允智,,,,,,,,,,,,,,,
??? (feat. Lena)(Full Moon&amp;#124;圆月&amp;#124;满月,宣美,,,,,,,,,,,,,,,
?? ??? ?(If I Were You),2NE1,,,,,,,,,,,,,,,
?????(在地铁里),乐童音乐家,,,,,,,,,,,,,,,
??? (feat. ?????),Mad Clown,,,,,,,,,,,,,,,
???(小路),乐童音乐家,,,,,,,,,,,,,,,
?? ?? ???(Inst.&amp;#124;每天不同的泪水),孙胜研,,,,,,,,,,,,,,,
?? ??(短裙&amp;#124;Miniskirt),AOA,,,,,,,,,,,,,,,
A Thousand Winds(??? ??? ??),林亨柱,,,,,,,,,,,,,,,
??(Sometimes),Crush,,,,,,,,,,,,,,,
??(你好&amp;#124;电视剧《来自星星的你》原声带&amp;#124;再见&amp;#124,金孝琳,,,,,,,,,,,,,,,
???(中分),乐童音乐家,,,,,,,,,,,,,,,
???,JUNIEL,,,,,,,,,,,,,,,
?? ??...??(Miss you...Crying),LYn,,,,,,,,,,,,,,,
?? ???? ?(The Day I Loved),张熙英,,,,,,,,,,,,,,,
???? (Metronome) (feat. Simon Dominic &amp; Gray),朴宰范,,,,,,,,,,,,,,,
??(素材),乐童音乐家,,,,,,,,,,,,,,,
? ? ?? ? ??(Helpless),朴始焕,,,,,,,,,,,,,,,
??? ??(Witch Diary&amp;#124;魔女的日记&amp;#124;魔女的恋爱),SPICA,,,,,,,,,,,,,,,
樱花结局(?? ??&amp;#124;樱花Ending),Busker Busker,,,,,,,,,,,,,,,
?? ??? ???,Ali,,,,,,,,,,,,,,,
??? ??,Eddy Kim,,,,,,,,,,,,,,,
? ????(在呼唤我吗&amp;#124;电视剧《Three Days》原声带),Gummy,,,,,,,,,,,,,,,
Can&#39;t Stop(不能停止),C.N.Blue,,,,,,,,,,,,,,,
? ???(因为你),Ali,,,,,,,,,,,,,,,
??? ???? ?,金宝京,,,,,,,,,,,,,,,
???(live版),???,,,,,,,,,,,,,,,
????(像个男人&amp;#124;Be A Man),MBLAQ,,,,,,,,,,,,,,,
??? ???(谢谢你，我的爱),洪大光,,,,,,,,,,,,,,,
?? ?? ?? ?(尚未能说出口的话&amp;#124;电视剧《百年的新娘》原声带),李弘基(F.T Island),,,,,,,,,,,,,,,
?????,孙胜研,,,,,,,,,,,,,,,
???? (feat. ??)(善男善女&amp;#124;Peppermint Chocolate,K.will,,,,,,,,,,,,,,,
??? ???,???,,,,,,,,,,,,,,,
??,任昌丁,,,,,,,,,,,,,,,
?? ?? ???(像今天一样的眼泪&amp;#124;电视剧《来自星星的你》原声带),许阁,,,,,,,,,,,,,,,
??(MTBD),CL,,,,,,,,,,,,,,,
??? ??,M.C the Max,,,,,,,,,,,,,,,
? ??,Vanilla Acoustic,,,,,,,,,,,,,,,
???,曹诚模,,,,,,,,,,,,,,,
???? ???,李承焕,,,,,,,,,,,,,,,
???(电视剧《百年的新娘》OST&amp;#124;进来&amp;#124;Come on),李在真,,,,,,,,,,,,,,,
歌唱得更好了(??? ???&amp;#124;Singing Got Better),Ailee,,,,,,,,,,,,,,,
??? ??? ? ?,Nell,,,,,,,,,,,,,,,
?? ???(没有答案),洪大光,,,,,,,,,,,,,,,
??? ??(最后的握手),任昌丁,,,,,,,,,,,,,,,
?? ??(善良女人&amp;#124;Good to You),2NE1,,,,,,,,,,,,,,,
?? ?? ???(电视剧《急诊男女》原声带&amp;#124;那时我们的爱情),朴始焕,,,,,,,,,,,,,,,
?? ??(我们之间&amp;#124;Our Relationship),MBLAQ,,,,,,,,,,,,,,,
??? ???,任昌丁,,,,,,,,,,,,,,,
